"ClusterID","EventID","File Name","Index in File","Event Name","Comment",":Area_Intensity_DHR",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch02",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch11",":Circularity_AdaptiveErode_BF",":Circularity_Morphology_DNA",":Contrast_AdaptiveErode_BF_Ch01",":Contrast_AdaptiveErode_BF_Ch06",":Diameter_AdaptiveErode_BF",":H.Energy.Mean_AdaptiveErode_BF_Ch01_5",":H.Energy.Mean_Intensity_DHR_Ch07_5",":H.Energy.Mean_Morphology_DNA_Ch11_5",":H.Entropy.Mean_AdaptiveErode_BF_Ch01_5",":H.Entropy.Mean_Intensity_Bac_Ch07_5",":H.Entropy.Mean_Morphology_DNA_Ch11_5",":Intensity_AdaptiveErode_BF_Ch02",":Intensity_AdaptiveErode_BF_Ch06",":Intensity_AdaptiveErode_BF_Ch07",":Intensity_AdaptiveErode_BF_Ch11",":Lobe.Count_Morphology_DNA_Ch11",":Max.Pixel_Intensity_Bac_Ch07",":Max.Pixel_Intensity_SSC_Ch06",":Std.Dev_AdaptiveErode_BF_Ch01","FDL-X","FDL-Y","MST-X","MST-Y"
27426,"0023432","Snail1_NoBact_3_Nuc_processed",4321,NA,NA,0,0.576830915680079,0.653964951818386,0.926784231392292,4.55377936197334,1.27294645270944,5.3712058737966,4.58090883018655,1.04819224911588,0,0.283671293671775,12.0857470295809,0,7.43090906394044,5.36534160874455,9.9642863528615,0.63684637632825,0.134498176910962,1.01924124806146,0,3.45608745404659,3.03354588126262,NA,NA,2.99066957557763,3.64960668579441
27439,"0023433","Snail1_NoBact_3_Nuc_processed",4322,NA,NA,0,0.277687558120668,0.956604106033557,3.16058526523047,3.03416117507129,0.471705215966971,0.549249350565467,2.86682225614272,1.32145526520021,0,1.31347023015154,8.44822483597863,0,6.76355248552456,3.11925640127678,7.21017419411208,2.74983747769652,-0.726726128603167,1.01924124806146,0,0,1.45864771746274,NA,NA,7.05354649182751,-1.69175101081167
27436,"0023434","Snail1_NoBact_3_Nuc_processed",4323,NA,NA,0,0.597048880535819,0.632088589632124,1.79359370074057,2.26912208436627,1.5880664403156,1.32069366566479,3.26804206206342,1.57390246948373,0,0.891181774601992,8.78749375752886,0,6.74453081831845,3.7580439812128,8.31743508080615,2.49421220235314,-2.11198951898729,2.03848249612292,1.19053413065863,0,3.7894788854534,NA,NA,3.96063779544612,1.34279240495332
27434,"0023435","Snail1_NoBact_3_Nuc_processed",4324,NA,NA,0,0.563627346794698,3.12078591384478,2.70045612872021,2.22524388229842,3.44234692069519,1.29025009222415,3.13778825353716,1.28362737762966,0,2.8456763974849,8.93688800546568,0,5.75963559839433,3.53596409327537,7.87694066327364,3.3345420327907,1.18287328832353,1.01924124806146,0,0,4.4190546949671,NA,NA,-0.871377138110312,4.30786364300582
27439,"0023436","Snail1_NoBact_3_Nuc_processed",4325,NA,NA,0,0.454697903490306,0.570648420590279,2.39040810685564,4.22237922202419,0.644616134796217,0.684954046668964,3.44818124977001,1.20049559262881,0,0.568022152303066,9.70481445811925,0,7.20896614637695,3.38219905507598,7.52520674804177,2.60519555737633,-0.677530985477732,1.01924124806146,0,0,1.79350333493396,NA,NA,7.05354649182751,-1.69175101081167
27428,"0023437","Snail1_NoBact_3_Nuc_processed",4326,NA,NA,0,0.307395588112775,0.819574012214815,2.08105042137935,2.12193910224854,0.394375298283152,0.426047603226038,3.27441872546058,1.10555532364852,0,1.01320558732037,9.45362764941317,0,7.73198008629839,3.41558779006047,6.91754326743466,2.69968364961397,-0.64199504214219,2.03848249612292,0,0,1.87042444435829,NA,NA,10.1509405384732,-6.31124769217457
27426,"0023438","Snail1_NoBact_3_Nuc_processed",4327,NA,NA,0,1.48127538432867,1.56690951548504,3.10799723606833,1.91652329195874,1.07523574835994,1.77794708443668,3.46025890705043,2.52543686946037,0,1.46134107601657,9.55461860221355,0,6.62392532509978,5.59551261027738,8.96918833354558,2.37086813595182,-0.066754495622762,2.03848249612292,0,0.533934776454911,1.19402726161796,NA,NA,2.99066957557763,3.64960668579441
27440,"0023439","Snail1_NoBact_3_Nuc_processed",4328,NA,NA,0.110828420450496,1.68716853663508,0.928862959322969,1.20974480009966,2.73507242020348,1.05890917344968,1.65778883634728,4.1909134222674,1.2793556746819,0,1.08950810733674,11.5429388148548,0,7.26439433691685,5.26736268075981,8.66723127533845,1.79528291605091,-0.232206220705721,1.01924124806146,0,0.376335424908363,2.01814524055209,NA,NA,8.20689382977488,-3.42538545500969
27441,"0023440","Snail1_NoBact_3_Nuc_processed",4329,NA,NA,0,0.191864372957596,1.51058922037821,1.38514956701441,1.591612942962,0.800410487910095,0.492104153762844,2.65528411070723,1.94119245340181,0,1.37260192637579,10.2893769716509,0,6.57237051462229,3.02814763247626,6.57916207450971,2.4052310357635,-0.537016393648702,2.03848249612292,0,0,1.34579006159561,"4230.795","8102.7812",9.15241223265695,-4.82204731953383
27427,"0023441","Snail1_NoBact_3_Nuc_processed",4330,NA,NA,0,0.430766434885553,3.70167471867002,2.82238090378933,1.78135651241637,1.02881066012643,3.99868087653047,2.86682225614272,1.83108741744559,0,3.03521450120519,9.53920163034693,0,5.65882854687,3.63476295713694,8.65309773396958,2.5015290161558,1.36930181633174,3.05772374418438,0,1.65362416783225,1.32368362920886,NA,NA,0.817923598598514,3.67349111389651
27439,"0023442","Snail1_NoBact_3_Nuc_processed",4331,NA,NA,0,0.528967978470573,1.22042427307317,0.679915627919632,3.32819326526192,0.624587360125593,0.473744713188421,3.81575400828411,1.76381478951521,0,2.1163141540069,8.84381603836563,0,5.73219565882611,3.77996448105513,7.52113072926889,2.72575085438933,-0.422354588210741,1.01924124806146,0,0,2.20317601665355,NA,NA,7.05354649182751,-1.69175101081167
27439,"0023443","Snail1_NoBact_3_Nuc_processed",4332,NA,NA,0,0.65192631445092,0.850014800719386,1.78864803853035,3.08623012452313,0.427842355689693,1.16933757004562,4.14587551881425,0.883097488848904,0,1.44015062041934,10.4400062551211,0,6.7594773810199,5.565420026041,8.47203797141787,2.73621381547563,-0.593192462995365,1.01924124806146,0,0.41974632860725,1.74938408771664,NA,NA,7.05354649182751,-1.69175101081167
