"EventID";"Filename";"Index_In_File";"X";"Y"
"121992";"Snail4_Ice_13_Nuc_processed";"8578";"-682.0984";"5609.386"
"112599";"Snail4_EDTA_25_Nuc_processed";"9071";"-266.19827";"-4709.842"
"156240";"Snail5_Ice_14_Nuc_processed";"3979";"1253.1553";"4150.0913"
"142086";"Snail4_Phago_19_Nuc_processed";"9519";"-1104.353";"-1884.5035"
"51022";"Snail2_Ice_11_Nuc_processed";"2633";"-1434.6866";"5321.9233"
"127387";"Snail4_NoBact_6_Nuc_processed";"4606";"9406.408";"2836.5117"
"70427";"Snail2_Phago_17_Nuc_processed";"3187";"5549.1196";"-984.154"
"53778";"Snail2_Ice_11_Nuc_processed";"5389";"3124.745";"1791.3402"
"30123";"Snail1_Phago_16_Nuc_processed";"1160";"-1724.9464";"-20730.494"
"1160";"Snail1_EDTA_22_Nuc_processed";"1160";"2815.299";"5023.955"
"69678";"Snail2_Phago_17_Nuc_processed";"2438";"636.5931";"2323.4382"
"6929";"Snail1_EDTA_22_Nuc_processed";"6929";"1579.0444";"-1055.016"
"34626";"Snail1_Phago_16_Nuc_processed";"5663";"-1003.6932";"9165.5625"
"32492";"Snail1_Phago_16_Nuc_processed";"3529";"6035.0483";"-7061.335"
"39418";"Snail2_EDTA_23_Nuc_processed";"709";"-4344.329";"2822.9338"
"80179";"Snail3_EDTA_24_Nuc_processed";"3390";"-852.0381";"9129.047"
"131959";"Snail4_NoBact_6_Nuc_processed";"9178";"-4125.477";"11406.303"
"109749";"Snail4_EDTA_25_Nuc_processed";"6221";"-4062.6204";"-9218.125"
"19301";"Snail1_NoBact_3_Nuc_processed";"190";"-4086.447";"11086.511"
"132082";"Snail4_NoBact_6_Nuc_processed";"9301";"5513.024";"6919.526"
"141963";"Snail4_Phago_19_Nuc_processed";"9396";"-1878.2472";"4158.8765"
"15011";"Snail1_Ice_10_Nuc_processed";"5411";"-2456.5383";"-32142.973"
"29737";"Snail1_Phago_16_Nuc_processed";"774";"-2388.1099";"-31017.125"
"157523";"Snail5_Ice_14_Nuc_processed";"5262";"3971.9604";"6662.255"
"29699";"Snail1_Phago_16_Nuc_processed";"736";"-2798.1992";"3915.3743"
"127338";"Snail4_NoBact_6_Nuc_processed";"4557";"2634.6086";"8274.435"
"116950";"Snail4_Ice_13_Nuc_processed";"3536";"-2295.1936";"-28100.188"
"80382";"Snail3_EDTA_24_Nuc_processed";"3593";"-4471.9556";"9446.983"
"52251";"Snail2_Ice_11_Nuc_processed";"3862";"-8913.123";"5910.085"
"14815";"Snail1_Ice_10_Nuc_processed";"5215";"-3255.276";"2129.2695"
"73085";"Snail2_Phago_17_Nuc_processed";"5845";"-866.17957";"4474.801"
"51287";"Snail2_Ice_11_Nuc_processed";"2898";"-3632.9517";"-2084.8308"
"60780";"Snail2_NoBact_4_Nuc_processed";"3161";"2827.0054";"8093.8677"
"120435";"Snail4_Ice_13_Nuc_processed";"7021";"-9121.212";"6666.3965"
"173199";"Snail5_Phago_20_Nuc_processed";"1285";"-5920.0967";"4616.8457"
"146859";"Snail5_EDTA_26_Nuc_processed";"4325";"-1966.1863";"-3052.8093"
"89465";"Snail3_Ice_12_Nuc_processed";"3608";"-7200.341";"6396.6733"
"170948";"Snail5_NoBact_7_Nuc_processed";"8996";"6205.838";"-4975.6465"
"149477";"Snail5_EDTA_26_Nuc_processed";"6943";"-3896.7253";"-443.1381"
"118208";"Snail4_Ice_13_Nuc_processed";"4794";"8071.7593";"-3952.7249"
"8366";"Snail1_EDTA_22_Nuc_processed";"8366";"98.36038";"2083.577"
"172566";"Snail5_Phago_20_Nuc_processed";"652";"3823.7947";"7527.533"
"75177";"Snail2_Phago_17_Nuc_processed";"7937";"-22.862112";"5465.3354"
"127100";"Snail4_NoBact_6_Nuc_processed";"4319";"5200.0195";"6995.9824"
"142860";"Snail5_EDTA_26_Nuc_processed";"326";"495.96674";"3518.507"
"120629";"Snail4_Ice_13_Nuc_processed";"7215";"595.3835";"-4335.904"
"35708";"Snail1_Phago_16_Nuc_processed";"6745";"-4075.759";"-76.88988"
"173939";"Snail5_Phago_20_Nuc_processed";"2025";"3698.3972";"-486.6408"
"21255";"Snail1_NoBact_3_Nuc_processed";"2144";"-3606.422";"9496.285"
"109278";"Snail4_EDTA_25_Nuc_processed";"5750";"5252.961";"-6246.299"
"121347";"Snail4_Ice_13_Nuc_processed";"7933";"2132.89";"-2002.7812"
"23042";"Snail1_NoBact_3_Nuc_processed";"3931";"-2776.037";"1185.0175"
"18647";"Snail1_Ice_10_Nuc_processed";"9047";"5554.614";"8826.994"
"42713";"Snail2_EDTA_23_Nuc_processed";"4004";"-1510.1575";"-2147.5588"
"110933";"Snail4_EDTA_25_Nuc_processed";"7405";"2402.8887";"1631.903"
"96622";"Snail3_NoBact_5_Nuc_processed";"2023";"9014.723";"2599.1965"
"158079";"Snail5_Ice_14_Nuc_processed";"5818";"-1174.3749";"7623.964"
"46440";"Snail2_EDTA_23_Nuc_processed";"7731";"6488.0786";"-6217.09"
"174962";"Snail5_Phago_20_Nuc_processed";"3048";"-827.8104";"9057.712"
"91935";"Snail3_Ice_12_Nuc_processed";"6078";"7370.4883";"-4984.745"
"132643";"Snail4_Phago_19_Nuc_processed";"76";"3123.3325";"-4597.2725"
"32578";"Snail1_Phago_16_Nuc_processed";"3615";"-7763.597";"6696.754"
"143292";"Snail5_EDTA_26_Nuc_processed";"758";"1714.8833";"-5198.3667"
"111044";"Snail4_EDTA_25_Nuc_processed";"7516";"2923.8262";"-13358.093"
"20656";"Snail1_NoBact_3_Nuc_processed";"1545";"-4116.854";"-4861.378"
"69435";"Snail2_Phago_17_Nuc_processed";"2195";"-1907.1185";"1248.5759"
"163000";"Snail5_NoBact_7_Nuc_processed";"1048";"-148.2644";"-18285.531"
"71895";"Snail2_Phago_17_Nuc_processed";"4655";"4513.2197";"-633.92584"
"56249";"Snail2_Ice_11_Nuc_processed";"7860";"-6977.1953";"-3799.5989"
"162167";"Snail5_NoBact_7_Nuc_processed";"215";"-471.05988";"-23975.494"
"81130";"Snail3_EDTA_24_Nuc_processed";"4341";"-3481.7876";"13.162327"
"173443";"Snail5_Phago_20_Nuc_processed";"1529";"50.322063";"-20031.193"
"3597";"Snail1_EDTA_22_Nuc_processed";"3597";"6799.965";"-4890.482"
"23779";"Snail1_NoBact_3_Nuc_processed";"4668";"1838.2734";"6109.613"
"117652";"Snail4_Ice_13_Nuc_processed";"4238";"-1595.5149";"10535.241"
"78050";"Snail3_EDTA_24_Nuc_processed";"1261";"-2968.4827";"433.7088"
"61570";"Snail2_NoBact_4_Nuc_processed";"3951";"-6654.015";"2925.5693"
"24971";"Snail1_NoBact_3_Nuc_processed";"5860";"-2312.0366";"-26154.842"
"140099";"Snail4_Phago_19_Nuc_processed";"7532";"-48.43558";"6933.9414"
"68579";"Snail2_Phago_17_Nuc_processed";"1339";"-3313.7222";"88.46514"
"91585";"Snail3_Ice_12_Nuc_processed";"5728";"-820.2462";"-21646.271"
"76405";"Snail2_Phago_17_Nuc_processed";"9165";"-1573.3076";"3986.742"
"86401";"Snail3_Ice_12_Nuc_processed";"544";"-9867.032";"7075.3755"
"62610";"Snail2_NoBact_4_Nuc_processed";"4991";"4442.336";"-3031.0815"
"123649";"Snail4_NoBact_6_Nuc_processed";"868";"6510.122";"-4291.94"
"67727";"Snail2_Phago_17_Nuc_processed";"487";"-2807.785";"-30528.947"
"170635";"Snail5_NoBact_7_Nuc_processed";"8683";"-1255.4592";"-1179.9282"
"40377";"Snail2_EDTA_23_Nuc_processed";"1668";"-2423.3577";"5046.382"
"126471";"Snail4_NoBact_6_Nuc_processed";"3690";"805.63885";"3005.1416"
"362";"Snail1_EDTA_22_Nuc_processed";"362";"3541.0112";"2242.7246"
"108912";"Snail4_EDTA_25_Nuc_processed";"5384";"6420.2886";"-4973.553"
"132901";"Snail4_Phago_19_Nuc_processed";"334";"6046.7876";"-3683.049"
"172242";"Snail5_Phago_20_Nuc_processed";"328";"9090.625";"3610.4941"
"170500";"Snail5_NoBact_7_Nuc_processed";"8548";"3294.7803";"7339.281"
"59046";"Snail2_NoBact_4_Nuc_processed";"1427";"-3505.0105";"10729.26"
"148276";"Snail5_EDTA_26_Nuc_processed";"5742";"-1026.3849";"4697.2183"
"18103";"Snail1_Ice_10_Nuc_processed";"8503";"-7895.5396";"5103.4775"
"102264";"Snail3_NoBact_5_Nuc_processed";"7665";"-3790.4785";"4927.8584"
"161400";"Snail5_Ice_14_Nuc_processed";"9139";"6766.64";"4348.7046"
"52121";"Snail2_Ice_11_Nuc_processed";"3732";"-3762.8625";"2267.308"
"166004";"Snail5_NoBact_7_Nuc_processed";"4052";"-6484.4814";"5276.595"
"85483";"Snail3_EDTA_24_Nuc_processed";"8694";"2342.061";"4285.886"
"5199";"Snail1_EDTA_22_Nuc_processed";"5199";"3890.1284";"-10506.463"
"172129";"Snail5_Phago_20_Nuc_processed";"215";"6688.4937";"1127.9183"
"165050";"Snail5_NoBact_7_Nuc_processed";"3098";"-4935.9507";"700.81726"
"138656";"Snail4_Phago_19_Nuc_processed";"6089";"-1592.7327";"10219.603"
"106041";"Snail4_EDTA_25_Nuc_processed";"2513";"2035.3834";"2919.4917"
"97057";"Snail3_NoBact_5_Nuc_processed";"2458";"2393.1216";"5072.552"
"59460";"Snail2_NoBact_4_Nuc_processed";"1841";"-5694.827";"601.6697"
"9666";"Snail1_Ice_10_Nuc_processed";"66";"-2226.7122";"972.161"
"167112";"Snail5_NoBact_7_Nuc_processed";"5160";"-3244.6582";"7905.605"
"142128";"Snail4_Phago_19_Nuc_processed";"9561";"-1377.4698";"6824.1094"
"158677";"Snail5_Ice_14_Nuc_processed";"6416";"5505.004";"-333.18814"
"89149";"Snail3_Ice_12_Nuc_processed";"3292";"-3994.7422";"-3873.112"
"1715";"Snail1_EDTA_22_Nuc_processed";"1715";"-2934.5742";"-469.1359"
"117919";"Snail4_Ice_13_Nuc_processed";"4505";"1159.4465";"5357.5312"
"71041";"Snail2_Phago_17_Nuc_processed";"3801";"-3953.6104";"11263.103"
"174416";"Snail5_Phago_20_Nuc_processed";"2502";"-2358.672";"-29967.113"
"124345";"Snail4_NoBact_6_Nuc_processed";"1564";"3647.6074";"-3039.3044"
"162447";"Snail5_NoBact_7_Nuc_processed";"495";"-2417.3489";"5212.7"
"73909";"Snail2_Phago_17_Nuc_processed";"6669";"-2376.1523";"-30891.035"
"85798";"Snail3_EDTA_24_Nuc_processed";"9009";"6425.662";"2319.652"
"166744";"Snail5_NoBact_7_Nuc_processed";"4792";"-1733.0435";"-19593.217"
"141521";"Snail4_Phago_19_Nuc_processed";"8954";"-2046.1061";"-24371.268"
"61959";"Snail2_NoBact_4_Nuc_processed";"4340";"-6094.681";"3456.277"
"132352";"Snail4_NoBact_6_Nuc_processed";"9571";"-1447.3796";"-2678.6455"
"68685";"Snail2_Phago_17_Nuc_processed";"1445";"3994.8535";"-1212.3439"
"70796";"Snail2_Phago_17_Nuc_processed";"3556";"3928.2488";"7216.5728"
"88613";"Snail3_Ice_12_Nuc_processed";"2756";"-5996.222";"-3242.2034"
"160029";"Snail5_Ice_14_Nuc_processed";"7768";"285.01358";"4391.788"
"87733";"Snail3_Ice_12_Nuc_processed";"1876";"-2325.2542";"-3531.061"
"1922";"Snail1_EDTA_22_Nuc_processed";"1922";"-1987.6073";"-4936.768"
"29095";"Snail1_Phago_16_Nuc_processed";"132";"-1354.6683";"-21477.797"
"144855";"Snail5_EDTA_26_Nuc_processed";"2321";"8562.517";"5045.5435"
"35075";"Snail1_Phago_16_Nuc_processed";"6112";"9154.708";"3101.5254"
"167797";"Snail5_NoBact_7_Nuc_processed";"5845";"-5886.512";"5459.759"
"35642";"Snail1_Phago_16_Nuc_processed";"6679";"521.1762";"-941.64087"
"58872";"Snail2_NoBact_4_Nuc_processed";"1253";"-3555.7432";"5726.6914"
"48793";"Snail2_Ice_11_Nuc_processed";"404";"-1461.5994";"2859.8284"
"154914";"Snail5_Ice_14_Nuc_processed";"2653";"7021.6426";"-5639.5884"
"67182";"Snail2_NoBact_4_Nuc_processed";"9563";"-4424.4136";"5294.606"
"120235";"Snail4_Ice_13_Nuc_processed";"6821";"1989.3315";"4777.1416"
"90717";"Snail3_Ice_12_Nuc_processed";"4860";"2832.6929";"7091.7104"
"54798";"Snail2_Ice_11_Nuc_processed";"6409";"-4758.4775";"9184.338"
"65868";"Snail2_NoBact_4_Nuc_processed";"8249";"-3908.231";"3432.8147"
"69401";"Snail2_Phago_17_Nuc_processed";"2161";"-9033.032";"4898.4673"
"64289";"Snail2_NoBact_4_Nuc_processed";"6670";"-2962.7896";"118.185"
"71003";"Snail2_Phago_17_Nuc_processed";"3763";"5910.805";"-2647.5764"
"28044";"Snail1_NoBact_3_Nuc_processed";"8933";"-7218.6187";"-3496.304"
"62625";"Snail2_NoBact_4_Nuc_processed";"5006";"-2575.4402";"-2621.888"
"143832";"Snail5_EDTA_26_Nuc_processed";"1298";"5171.0513";"-7929.0645"
"24204";"Snail1_NoBact_3_Nuc_processed";"5093";"4679.775";"9604.225"
"153320";"Snail5_Ice_14_Nuc_processed";"1059";"4202.154";"503.51358"
"39498";"Snail2_EDTA_23_Nuc_processed";"789";"-2197.06";"-27707.275"
"56815";"Snail2_Ice_11_Nuc_processed";"8426";"-1298.7161";"10865.855"
"157958";"Snail5_Ice_14_Nuc_processed";"5697";"-1911.5262";"4161.7935"
"135827";"Snail4_Phago_19_Nuc_processed";"3260";"-1652.2948";"-24670.426"
"75964";"Snail2_Phago_17_Nuc_processed";"8724";"5330.3267";"-3633.5208"
"90819";"Snail3_Ice_12_Nuc_processed";"4962";"9061.726";"3544.2893"
"34340";"Snail1_Phago_16_Nuc_processed";"5377";"-2378.154";"-31127.611"
"84889";"Snail3_EDTA_24_Nuc_processed";"8100";"4027.3982";"7231.0435"
"15528";"Snail1_Ice_10_Nuc_processed";"5928";"-3397.1475";"18.40859"
"67285";"Snail2_Phago_17_Nuc_processed";"45";"-1233.7567";"-21625.562"
"101081";"Snail3_NoBact_5_Nuc_processed";"6482";"-6640.2334";"-4218.792"
"50308";"Snail2_Ice_11_Nuc_processed";"1919";"-2529.0498";"-31388.041"
"169167";"Snail5_NoBact_7_Nuc_processed";"7215";"5665.4937";"-2269.8035"
"31738";"Snail1_Phago_16_Nuc_processed";"2775";"6233.115";"-4967.8623"
"157607";"Snail5_Ice_14_Nuc_processed";"5346";"8952.553";"4263.84"
"63548";"Snail2_NoBact_4_Nuc_processed";"5929";"7725.5605";"2399.4763"
"128795";"Snail4_NoBact_6_Nuc_processed";"6014";"5987.7764";"5400.7705"
"177553";"Snail5_Phago_20_Nuc_processed";"5639";"4498.717";"-5357.597"
"52985";"Snail2_Ice_11_Nuc_processed";"4596";"3538.2725";"8901.912"
"99692";"Snail3_NoBact_5_Nuc_processed";"5093";"3963.8596";"7695.4805"
"172573";"Snail5_Phago_20_Nuc_processed";"659";"5303.812";"-6497.878"
"64586";"Snail2_NoBact_4_Nuc_processed";"6967";"-911.85";"-22586.863"
"98664";"Snail3_NoBact_5_Nuc_processed";"4065";"1051.8467";"2563.341"
"178987";"Snail5_Phago_20_Nuc_processed";"7073";"1289.368";"3589.3064"
"83915";"Snail3_EDTA_24_Nuc_processed";"7126";"6453.1104";"-1882.8776"
"30101";"Snail1_Phago_16_Nuc_processed";"1138";"2408.5034";"2062.1265"
"102045";"Snail3_NoBact_5_Nuc_processed";"7446";"8328.57";"1604.3965"
"60767";"Snail2_NoBact_4_Nuc_processed";"3148";"-4201.548";"11515.562"
"51262";"Snail2_Ice_11_Nuc_processed";"2873";"-1092.6053";"9667.343"
"172983";"Snail5_Phago_20_Nuc_processed";"1069";"3269.9185";"-6626.8076"
"153665";"Snail5_Ice_14_Nuc_processed";"1404";"-2017.6558";"3616.4412"
"166639";"Snail5_NoBact_7_Nuc_processed";"4687";"-1057.4672";"-22051.537"
"5971";"Snail1_EDTA_22_Nuc_processed";"5971";"3670.2644";"-1715.023"
"155431";"Snail5_Ice_14_Nuc_processed";"3170";"2738.4429";"9152.772"
"106126";"Snail4_EDTA_25_Nuc_processed";"2598";"-2158.4941";"3652.4304"
"96151";"Snail3_NoBact_5_Nuc_processed";"1552";"-2587.6816";"-4535.733"
"19692";"Snail1_NoBact_3_Nuc_processed";"581";"-4407.6865";"-4270.5586"
"58501";"Snail2_NoBact_4_Nuc_processed";"882";"-2558.5986";"-1562.971"
"143146";"Snail5_EDTA_26_Nuc_processed";"612";"-1467.4231";"9613.494"
"2898";"Snail1_EDTA_22_Nuc_processed";"2898";"-8199.59";"7485.044"
"69071";"Snail2_Phago_17_Nuc_processed";"1831";"-3106.5327";"-30580.79"
"126765";"Snail4_NoBact_6_Nuc_processed";"3984";"5309.26";"-2887.7295"
"29776";"Snail1_Phago_16_Nuc_processed";"813";"-1209.777";"9165.446"
"56523";"Snail2_Ice_11_Nuc_processed";"8134";"-1293.0143";"9925.226"
"34403";"Snail1_Phago_16_Nuc_processed";"5440";"1992.5768";"-4261.1475"
"155336";"Snail5_Ice_14_Nuc_processed";"3075";"7153.736";"-4167.164"
"129948";"Snail4_NoBact_6_Nuc_processed";"7167";"-2406.105";"4389.1665"
"52565";"Snail2_Ice_11_Nuc_processed";"4176";"-2812.2627";"-28497.512"
"90599";"Snail3_Ice_12_Nuc_processed";"4742";"-748.9062";"7408.6133"
"170551";"Snail5_NoBact_7_Nuc_processed";"8599";"4814.4385";"-7486.867"
"90883";"Snail3_Ice_12_Nuc_processed";"5026";"-4983.5923";"6396.731"
"58617";"Snail2_NoBact_4_Nuc_processed";"998";"-7339.769";"-3760.7092"
"27573";"Snail1_NoBact_3_Nuc_processed";"8462";"2337.9287";"7833.1763"
"142310";"Snail4_Phago_19_Nuc_processed";"9743";"-1065.8376";"4404.932"
"167701";"Snail5_NoBact_7_Nuc_processed";"5749";"3637.185";"441.5314"
"130554";"Snail4_NoBact_6_Nuc_processed";"7773";"5872.3984";"-1901.1696"
"35175";"Snail1_Phago_16_Nuc_processed";"6212";"-542.6833";"8627.223"
"158820";"Snail5_Ice_14_Nuc_processed";"6559";"7949.556";"2121.339"
"24149";"Snail1_NoBact_3_Nuc_processed";"5038";"-5221.022";"10652.476"
"56840";"Snail2_Ice_11_Nuc_processed";"8451";"-3847.703";"-3020.5352"
"135548";"Snail4_Phago_19_Nuc_processed";"2981";"-8623.21";"6447.0396"
"138074";"Snail4_Phago_19_Nuc_processed";"5507";"-7912.1665";"5243.4976"
"165738";"Snail5_NoBact_7_Nuc_processed";"3786";"-1813.1696";"-4268.992"
"27411";"Snail1_NoBact_3_Nuc_processed";"8300";"2315.7893";"14.5795555"
"148930";"Snail5_EDTA_26_Nuc_processed";"6396";"2273.8162";"86.17683"
"177613";"Snail5_Phago_20_Nuc_processed";"5699";"5588.4463";"-8308.053"
"171660";"Snail5_NoBact_7_Nuc_processed";"9708";"5280.038";"-2306.5583"
"76600";"Snail2_Phago_17_Nuc_processed";"9360";"-1498.0515";"5500.7593"
"153835";"Snail5_Ice_14_Nuc_processed";"1574";"-5212.755";"-112.42475"
"150451";"Snail5_EDTA_26_Nuc_processed";"7917";"6965.5225";"-5493.5605"
"180572";"Snail5_Phago_20_Nuc_processed";"8658";"-8583.122";"4416.264"
"43730";"Snail2_EDTA_23_Nuc_processed";"5021";"3363.4106";"4539.3154"
"84131";"Snail3_EDTA_24_Nuc_processed";"7342";"1176.4637";"2143.298"
"66154";"Snail2_NoBact_4_Nuc_processed";"8535";"-3998.0317";"1013.49927"
"38501";"Snail1_Phago_16_Nuc_processed";"9538";"1104.5302";"2807.9766"
"69155";"Snail2_Phago_17_Nuc_processed";"1915";"-1749.188";"-4184.83"
"37920";"Snail1_Phago_16_Nuc_processed";"8957";"-527.18506";"-20301.713"
"21926";"Snail1_NoBact_3_Nuc_processed";"2815";"-6824.371";"-4212.013"
"155111";"Snail5_Ice_14_Nuc_processed";"2850";"4839.6396";"-522.2515"
"147471";"Snail5_EDTA_26_Nuc_processed";"4937";"-851.9494";"-22154.291"
"69872";"Snail2_Phago_17_Nuc_processed";"2632";"-1924.108";"7275.9"
"163259";"Snail5_NoBact_7_Nuc_processed";"1307";"-871.45044";"797.4789"
"118178";"Snail4_Ice_13_Nuc_processed";"4764";"-8550.883";"7113.4614"
"117604";"Snail4_Ice_13_Nuc_processed";"4190";"7782.428";"-5033.112"
"140831";"Snail4_Phago_19_Nuc_processed";"8264";"4537.375";"5845.7847"
"17094";"Snail1_Ice_10_Nuc_processed";"7494";"-4768.2773";"1702.2047"
"127410";"Snail4_NoBact_6_Nuc_processed";"4629";"5175.6943";"8913.87"
"156004";"Snail5_Ice_14_Nuc_processed";"3743";"7210.242";"2698.3552"
"153849";"Snail5_Ice_14_Nuc_processed";"1588";"3324.5867";"7471.806"
"23040";"Snail1_NoBact_3_Nuc_processed";"3929";"-3446.6343";"7490.8926"
"142983";"Snail5_EDTA_26_Nuc_processed";"449";"1191.4923";"525.1812"
"122690";"Snail4_Ice_13_Nuc_processed";"9276";"-3646.1501";"9421.742"
"82253";"Snail3_EDTA_24_Nuc_processed";"5464";"6356.295";"1734.9138"
"9843";"Snail1_Ice_10_Nuc_processed";"243";"-3462.6821";"3424.7537"
"37931";"Snail1_Phago_16_Nuc_processed";"8968";"-352.17";"-22681.54"
"63328";"Snail2_NoBact_4_Nuc_processed";"5709";"-3079.0532";"-4703.0127"
"153063";"Snail5_Ice_14_Nuc_processed";"802";"-6257.1123";"-3054.9778"
"101182";"Snail3_NoBact_5_Nuc_processed";"6583";"3661.6084";"7933.4653"
"53363";"Snail2_Ice_11_Nuc_processed";"4974";"-690.8563";"8962.101"
"180316";"Snail5_Phago_20_Nuc_processed";"8402";"7067.716";"-4770.5576"
"78049";"Snail3_EDTA_24_Nuc_processed";"1260";"-323.11588";"-3798.9907"
"88464";"Snail3_Ice_12_Nuc_processed";"2607";"4129.685";"8639.593"
"169023";"Snail5_NoBact_7_Nuc_processed";"7071";"-4732.304";"5068.4155"
"61007";"Snail2_NoBact_4_Nuc_processed";"3388";"-7119.3203";"6606.358"
"31329";"Snail1_Phago_16_Nuc_processed";"2366";"-1663.3756";"-21032.535"
"73063";"Snail2_Phago_17_Nuc_processed";"5823";"-1726.2258";"-23719.848"
"3239";"Snail1_EDTA_22_Nuc_processed";"3239";"-1200.5248";"113.31173"
"93213";"Snail3_Ice_12_Nuc_processed";"7356";"5611.267";"-4801.083"
"22518";"Snail1_NoBact_3_Nuc_processed";"3407";"6256.5195";"1874.9401"
"150288";"Snail5_EDTA_26_Nuc_processed";"7754";"6584.5527";"-6902.703"
"129876";"Snail4_NoBact_6_Nuc_processed";"7095";"2298.6587";"6410.4707"
"3467";"Snail1_EDTA_22_Nuc_processed";"3467";"-2395.3699";"4668.445"
"36990";"Snail1_Phago_16_Nuc_processed";"8027";"6957.3096";"-6183.9277"
"167202";"Snail5_NoBact_7_Nuc_processed";"5250";"7577.7886";"987.184"
"136028";"Snail4_Phago_19_Nuc_processed";"3461";"-662.1013";"10128.841"
"98557";"Snail3_NoBact_5_Nuc_processed";"3958";"-3102.9314";"-3849.6487"
"128877";"Snail4_NoBact_6_Nuc_processed";"6096";"-5030.551";"5539.829"
"68947";"Snail2_Phago_17_Nuc_processed";"1707";"2974.7737";"6269.989"
"114955";"Snail4_Ice_13_Nuc_processed";"1541";"-2523.4585";"3405.5164"
"152794";"Snail5_Ice_14_Nuc_processed";"533";"-3842.1604";"5430.3457"
"142091";"Snail4_Phago_19_Nuc_processed";"9524";"-1460.841";"9647.601"
"145571";"Snail5_EDTA_26_Nuc_processed";"3037";"-2930.8767";"5495.4204"
"12280";"Snail1_Ice_10_Nuc_processed";"2680";"-3591.5193";"4279.857"
"15406";"Snail1_Ice_10_Nuc_processed";"5806";"-432.38043";"7297.815"
"101270";"Snail3_NoBact_5_Nuc_processed";"6671";"-501.33502";"-797.6166"
"13630";"Snail1_Ice_10_Nuc_processed";"4030";"-2769.3713";"-29339.145"
"49119";"Snail2_Ice_11_Nuc_processed";"730";"-4966.699";"-3967.0823"
"30578";"Snail1_Phago_16_Nuc_processed";"1615";"4080.869";"-4044.9578"
"153093";"Snail5_Ice_14_Nuc_processed";"832";"-307.5853";"5589.6255"
"50097";"Snail2_Ice_11_Nuc_processed";"1708";"-6329.2866";"-2389.8423"
"147987";"Snail5_EDTA_26_Nuc_processed";"5453";"-642.9998";"10495.814"
"72294";"Snail2_Phago_17_Nuc_processed";"5054";"-2985.5273";"-30880.678"
"172846";"Snail5_Phago_20_Nuc_processed";"932";"6193.878";"457.95947"
"76394";"Snail2_Phago_17_Nuc_processed";"9154";"6340.555";"-5422.09"
"125838";"Snail4_NoBact_6_Nuc_processed";"3057";"-3904.6692";"-581.7563"
"12250";"Snail1_Ice_10_Nuc_processed";"2650";"-5395.954";"-1898.668"
"33562";"Snail1_Phago_16_Nuc_processed";"4599";"-2669.417";"6396.9644"
"86448";"Snail3_Ice_12_Nuc_processed";"591";"6993.7773";"-3003.162"
"137816";"Snail4_Phago_19_Nuc_processed";"5249";"6585.146";"2136.089"
"126915";"Snail4_NoBact_6_Nuc_processed";"4134";"8574.921";"-2577.7732"
"16365";"Snail1_Ice_10_Nuc_processed";"6765";"6816.001";"-3406.5508"
"124446";"Snail4_NoBact_6_Nuc_processed";"1665";"4303.5283";"7907.9507"
"47612";"Snail2_EDTA_23_Nuc_processed";"8903";"2348.2915";"417.87802"
"160113";"Snail5_Ice_14_Nuc_processed";"7852";"8142.108";"-3977.5437"
"121631";"Snail4_Ice_13_Nuc_processed";"8217";"-6933.479";"4347.133"
"70575";"Snail2_Phago_17_Nuc_processed";"3335";"-384.3014";"7717.929"
"77120";"Snail3_EDTA_24_Nuc_processed";"331";"-3787.11";"7740.325"
"147676";"Snail5_EDTA_26_Nuc_processed";"5142";"-1173.5131";"-21648.59"
"132600";"Snail4_Phago_19_Nuc_processed";"33";"-193.97275";"4846.8667"
"114618";"Snail4_Ice_13_Nuc_processed";"1204";"-1631.6598";"-2822.4697"
"57321";"Snail2_Ice_11_Nuc_processed";"8932";"-1635.0378";"-3026.8655"
"39891";"Snail2_EDTA_23_Nuc_processed";"1182";"-1166.4825";"3728.3447"
"96385";"Snail3_NoBact_5_Nuc_processed";"1786";"2702.8198";"5151.8315"
"18565";"Snail1_Ice_10_Nuc_processed";"8965";"-4309.587";"-2824.213"
"97582";"Snail3_NoBact_5_Nuc_processed";"2983";"-5878.735";"-4271.6187"
"132348";"Snail4_NoBact_6_Nuc_processed";"9567";"-1574.43";"2576.4705"
"171961";"Snail5_Phago_20_Nuc_processed";"47";"-5812.5063";"726.3672"
"153395";"Snail5_Ice_14_Nuc_processed";"1134";"5112.505";"-3379.3032"
"119738";"Snail4_Ice_13_Nuc_processed";"6324";"-8379.428";"7417.9575"
"64271";"Snail2_NoBact_4_Nuc_processed";"6652";"-2738.0142";"-31148.445"
"22287";"Snail1_NoBact_3_Nuc_processed";"3176";"-3948.7922";"4166.804"
"156962";"Snail5_Ice_14_Nuc_processed";"4701";"1056.0812";"-6689.449"
"102230";"Snail3_NoBact_5_Nuc_processed";"7631";"-6931.077";"4578.0737"
"86683";"Snail3_Ice_12_Nuc_processed";"826";"-3905.6387";"3718.123"
"91557";"Snail3_Ice_12_Nuc_processed";"5700";"8872.207";"2847.759"
"85893";"Snail3_Ice_12_Nuc_processed";"36";"-3426.718";"-3582.4753"
"127858";"Snail4_NoBact_6_Nuc_processed";"5077";"4383.266";"8940.61"
"97214";"Snail3_NoBact_5_Nuc_processed";"2615";"-1092.6737";"-21498.404"
"66823";"Snail2_NoBact_4_Nuc_processed";"9204";"-1095.1891";"-21460.025"
