"ClusterID","EventID","File Name","Index in File","Event Name","Comment",":Area_Intensity_DHR",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch02",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch11",":Circularity_AdaptiveErode_BF",":Circularity_Morphology_DNA",":Contrast_AdaptiveErode_BF_Ch01",":Contrast_AdaptiveErode_BF_Ch06",":Diameter_AdaptiveErode_BF",":H.Energy.Mean_AdaptiveErode_BF_Ch01_5",":H.Energy.Mean_Intensity_DHR_Ch07_5",":H.Energy.Mean_Morphology_DNA_Ch11_5",":H.Entropy.Mean_AdaptiveErode_BF_Ch01_5",":H.Entropy.Mean_Intensity_Bac_Ch07_5",":H.Entropy.Mean_Morphology_DNA_Ch11_5",":Intensity_AdaptiveErode_BF_Ch02",":Intensity_AdaptiveErode_BF_Ch06",":Intensity_AdaptiveErode_BF_Ch07",":Intensity_AdaptiveErode_BF_Ch11",":Lobe.Count_Morphology_DNA_Ch11",":Max.Pixel_Intensity_Bac_Ch07",":Max.Pixel_Intensity_SSC_Ch06",":Std.Dev_AdaptiveErode_BF_Ch01","FDL-X","FDL-Y","MST-X","MST-Y"
27433,"0085857","Snail3_Ice_12_Nuc_processed",0,NA,NA,0.110828420450496,2.4872224902541,1.17862655263315,0.724641328399922,0.701288269547952,2.58825943754153,2.18073416283778,5.07763982888098,1.57518521312717,0,0.584237347704065,11.3504154172357,0,8.38084841650311,5.35124160956529,9.78707624318947,1.49749845855942,-1.55986720252458,4.07696499224584,1.71998816647992,0.546955088463619,3.22275880550162,NA,NA,2.61508977590638,4.7078396064191
27432,"0085858","Snail3_Ice_12_Nuc_processed",1,NA,NA,0,0.940754283083391,3.05599414715208,1.03516380154432,2.85182705119003,2.76863928329272,2.13154877834747,4.46094461406233,1.58116322804511,0,2.01218369887977,9.70053766211474,0,5.68434973498998,3.499801256113,9.92100820274494,2.79865971825657,1.44193552423912,4.07696499224584,0,1.49550052429539,2.51323510690059,NA,NA,-1.96618946124801,4.71869407724468
27439,"0085859","Snail3_Ice_12_Nuc_processed",2,NA,NA,0,0.465838414737346,1.0401999105507,0.50013774498681,3.38934181364007,0.71817125478684,0.965084031704736,4.32803550200957,2.12898905060432,0,0.408883855792458,10.4621763080744,0,7.10002547057095,2.53321213417465,8.3043810755165,3.35528324683038,0.9715161862096,1.01924124806146,0,0,1.70368462126777,NA,NA,7.05354649182751,-1.69175101081167
27428,"0085860","Snail3_Ice_12_Nuc_processed",3,NA,NA,0,0.306982976585107,1.87718195778189,3.03977029317515,2.76530929626674,1.61018913099809,2.21598391155648,2.81542814059188,2.37115648851876,0,1.52546904486389,10.2742543887573,0,7.51302038892626,2.85361102745114,8.23844484564844,2.74289115822275,-0.414323896005532,3.05772374418438,0,0.369454176220475,2.33650151569357,NA,NA,10.1509405384732,-6.31124769217457
27434,"0085861","Snail3_Ice_12_Nuc_processed",4,NA,NA,0,0.559913843045685,3.61193453815707,3.77127812237215,1.53342827723031,2.07381987220949,1.25152383680233,3.61359783175802,1.49267741611835,0,3.15069544277452,9.14058808628656,0,5.47625337268275,3.34520733263272,8.67379731893637,3.40913501079213,0.729310537416091,2.03848249612292,1.10218881264523,0,2.44289204070136,NA,NA,-0.871377138110312,4.30786364300582
27427,"0085862","Snail3_Ice_12_Nuc_processed",5,NA,NA,0,1.04762066874944,3.00693550301576,1.21931117618149,1.71879480755534,2.75931343391527,1.84147716095545,4.22067187512671,1.75169233719899,0,1.35522950915069,11.2862922169885,0,6.19341964207231,3.91712816164019,9.63679221324237,1.95399014508104,0.948441894089992,3.05772374418438,0,0.637730442196117,3.21152206694032,NA,NA,0.817923598598514,3.67349111389651
27440,"0085863","Snail3_Ice_12_Nuc_processed",6,NA,NA,0,1.42020887823379,2.41869286521642,1.11293213182996,1.74352419761586,4.15441810653722,3.92716863953596,4.77269801002529,1.06674864460351,0,0.815920016519807,11.8205390721866,0,8.07609287689952,3.78648348267047,11.0222883019637,1.04388690726814,1.49801781636559,2.03848249612292,0,3.56002321960542,4.71999453290362,NA,NA,8.20689382977488,-3.42538545500969
27426,"0085864","Snail3_Ice_12_Nuc_processed",7,NA,NA,0,0.532681532587205,1.29899315838772,1.23604654019156,3.38177730850275,2.19719228333563,2.60505921300427,3.83755845891551,1.92633616513224,0,0.871733287649255,9.35865497039466,0,7.83915668862613,4.39289936346922,8.72634214371829,2.41326080858509,-0.855967597370541,1.01924124806146,0,0.616215680525325,2.30476290830141,NA,NA,2.99066957557763,3.64960668579441
27445,"0085865","Snail3_Ice_12_Nuc_processed",8,NA,NA,0,0.580544419429093,1.67415027665507,0.797639966444438,2.18695656948376,1.15036311109485,1.56315219087333,3.46628194418092,0.964357213564358,0,1.30847521617633,8.99041164917855,0,7.1985644759752,3.2757380097708,8.21906262421827,2.88777312724488,-0.471530548300814,2.03848249612292,0,0.395103801686674,2.72129692974645,NA,NA,2.30677625005623,3.06711781943173
27436,"0085866","Snail3_Ice_12_Nuc_processed",9,NA,NA,0,0.29501724228273,0.920950216133708,0.900543723127033,1.63531859558213,0.947401770466381,1.14915350093953,2.93157676554158,2.11441726002397,0,0.540982200680383,9.75493592847582,0,6.29270936024993,2.53092023441083,7.85631056403989,3.68529019982078,-0.984363021060768,4.07696499224584,3.45686197723963,0,1.16090657335614,NA,NA,3.96063779544612,1.34279240495332
