"","logFC","logCPM","LR","PValue","FDR"
"27435",2.84569546445989,16.5515893623748,125.042384955122,4.98191381976027e-29,9.96382763952055e-28
"27431",4.89111419204293,13.6681106382008,95.8481405738617,1.24042464550513e-22,1.24042464550513e-21
"27436",1.89189803759011,17.0446566654352,53.0705284044543,3.21784398330941e-13,2.14522932220627e-12
"27443",1.70945593966377,13.8485237251301,16.8489130274583,4.04765048242093e-05,0.000202382524121047
"27434",-1.32094938762476,14.2478904159476,10.4148338985399,0.00125007098582378,0.0042843194070877
"27429",2.24401175134173,9.93349566046184,10.3635245375247,0.00128529582212631,0.0042843194070877
"27426",-0.703428590584591,16.4238918779159,7.82568390458619,0.0051508952767367,0.0147168436478191
"27437",-0.866658367768946,13.4837604524564,5.95941436415022,0.0146389028812879,0.0365972572032199
"27432",0.705770602249528,15.7191763191436,5.66931678838651,0.0172641786663083,0.0383648414806852
