"ClusterID","EventID","File Name","Index in File","Event Name","Comment",":Area_Intensity_DHR",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch02",":Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch11",":Circularity_AdaptiveErode_BF",":Circularity_Morphology_DNA",":Contrast_AdaptiveErode_BF_Ch01",":Contrast_AdaptiveErode_BF_Ch06",":Diameter_AdaptiveErode_BF",":H.Energy.Mean_AdaptiveErode_BF_Ch01_5",":H.Energy.Mean_Intensity_DHR_Ch07_5",":H.Energy.Mean_Morphology_DNA_Ch11_5",":H.Entropy.Mean_AdaptiveErode_BF_Ch01_5",":H.Entropy.Mean_Intensity_Bac_Ch07_5",":H.Entropy.Mean_Morphology_DNA_Ch11_5",":Intensity_AdaptiveErode_BF_Ch02",":Intensity_AdaptiveErode_BF_Ch06",":Intensity_AdaptiveErode_BF_Ch07",":Intensity_AdaptiveErode_BF_Ch11",":Lobe.Count_Morphology_DNA_Ch11",":Max.Pixel_Intensity_Bac_Ch07",":Max.Pixel_Intensity_SSC_Ch06",":Std.Dev_AdaptiveErode_BF_Ch01","FDL-X","FDL-Y","MST-X","MST-Y"
27439,"0028963","Snail1_Phago_16_Nuc_processed",0,NA,NA,0,0.522366194027883,0.657409322383124,1.84341599702246,4.39176195664867,0.524409877983265,0.647690652990089,3.65378204643099,1.46304217595173,0,0.708358417389128,9.92948140318819,0,7.89992583839222,3.26296124390629,8.04056093952911,3.89283637938796,-0.610883380363843,1.01924124806146,0,0,2.30677079809585,NA,NA,7.05354649182751,-1.69175101081167
27439,"0028964","Snail1_Phago_16_Nuc_processed",1,NA,NA,0.184714037387103,1.75648727328333,1.74862333554902,0.625618496393629,2.91754306959329,1.89133461270276,1.94338101426807,3.69352901749898,2.39974186094328,0,2.01244843448061,10.3443554716871,0,6.12248303887434,5.13108967895988,8.64540200994902,3.47305408670719,-0.101475218529582,1.01924124806146,2.08577713628475,0.539641378105506,2.48397905663093,NA,NA,7.05354649182751,-1.69175101081167
27445,"0028965","Snail1_Phago_16_Nuc_processed",2,NA,NA,0,1.20358782620801,2.24042323389862,2.90858196297373,2.21841212496704,2.45035623691975,1.32906809770082,3.44818124977001,1.60153524656496,0,1.26757587336818,11.4442664664993,0,7.08337305016987,4.63479408432204,8.67469275364043,1.77536570152253,0.341087372194564,2.03848249612292,0,0.391314813500269,3.10065500605806,NA,NA,2.30677625005623,3.06711781943173
27444,"0028966","Snail1_Phago_16_Nuc_processed",3,NA,NA,0,0.65935322121371,1.67740846502712,0.605900656004785,0.976438660019267,0.564512386450428,0.753569886248555,4.69336819603943,11.1457765645972,0,1.06217195391661,6.92578954312734,0,8.32297854789872,3.97318339321982,8.17709968859503,3.53367393038797,0.775423157124888,4.07696499224584,0,0,1.48543935136124,"4547.934","-1305.4528",10.728478529914,-7.21311737254666
27426,"0028967","Snail1_Phago_16_Nuc_processed",4,NA,NA,0,0.933327275585364,0.855693357596386,1.77695504868099,4.17342895373998,1.82856002777512,1.84984442649182,3.59623856167195,1.33106963057579,0,1.03006720328712,10.3297478753084,0,6.92001348296292,5.28309317612658,9.69000682318294,2.11701142301352,-0.373015791973169,1.01924124806146,0,0.949609060793133,1.66406465635925,NA,NA,2.99066957557763,3.64960668579441
27434,"0028968","Snail1_Phago_16_Nuc_processed",5,NA,NA,0,1.0080099620933,2.78091032109191,2.68831334246202,1.5908008380727,2.26205326651965,1.61105892095075,3.95005769185849,1.46771722227201,0,1.18293627967189,10.0649865502611,0,7.77954914672216,4.47008626884751,8.65498960841232,3.43706403042489,1.74988644330759,4.07696499224584,0.998137483841267,0.644752750289417,3.46987268434588,NA,NA,-0.871377138110312,4.30786364300582
27426,"0028969","Snail1_Phago_16_Nuc_processed",6,NA,NA,0,1.08104210175533,1.18495656536601,1.05222449539972,2.61953764333063,0.918857737347504,1.4747624699971,5.19139306302142,3.70519966890994,0,3.15654368015211,8.20846637809245,0,5.02700999360194,5.43821319671702,9.43060512019925,2.19540295611052,-1.00873068906991,1.01924124806146,0.951420625798794,0.368515119144098,1.69725997548414,"-1983.1158","2543.3623",2.99066957557763,3.64960668579441
27439,"0028970","Snail1_Phago_16_Nuc_processed",7,NA,NA,0,0.304507307419098,0.872915210420073,2.58726366069237,2.48102977395278,0.457262133618602,0.357362927531299,2.7931126663511,1.90257665940083,0,1.24131614357173,8.7238630179913,0,6.26486055637593,2.49008452984228,6.42149679721011,2.73028806233945,-0.921824217111834,1.01924124806146,0,0,2.4885883113702,NA,NA,7.05354649182751,-1.69175101081167
27445,"0028971","Snail1_Phago_16_Nuc_processed",8,NA,NA,0,0.554549893185999,1.89254198867869,0.532493471964252,1.57507482237156,1.52592791646444,1.35573530300523,3.95005769185849,1.47501477098819,0,0.340729367539229,11.3519153251697,0,8.25784592244542,3.62631514586539,9.07420563198535,4.63811213449574,2.02796536398824,2.03848249612292,1.03194099393142,0.41967558690259,3.20260208091405,NA,NA,2.30677625005623,3.06711781943173
27427,"0028972","Snail1_Phago_16_Nuc_processed",9,NA,NA,0,0.316060455377615,1.32989940237402,3.53635888125667,3.2910353551485,1.29631311081355,0.760591782917971,3.52594692766275,1.97372766307423,0,0.941294210003759,11.4611188758915,0,7.47329015078885,4.05628798549297,7.63929229281647,1.8128524686485,0.746861521131197,1.01924124806146,0,0,3.20085643306917,NA,NA,0.817923598598514,3.67349111389651
